CarTelemetryPacket { speed_kph: 0, throttle: 0.0, steer: -0.0, brake: 0.0, clutch: 0, gear: 0, eng_rpm: 3489, drs: 0, rev_light_percent: 0, brake_1_temp: 30, brake_2_temp: 30, brake_3_temp: 30, brake_4_temp: 30, tyre_1_surface_temp: 85, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 90, tyre_1_inner_temp: 85, tyre_2_inner_temp: 85, tyre_3_inner_temp: 90, tyre_4_inner_temp: 90, engine_temp: 89, tyre_1_pressure: 21.1, tyre_2_pressure: 21.1, tyre_3_pressure: 23.0, tyre_4_pressure: 23.0, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 225, throttle: 0.9179675, steer: -0.004470885, brake: 0.0, clutch: 0, gear: 5, eng_rpm: 11877, drs: 0, rev_light_percent: 100, brake_1_temp: 637, brake_2_temp: 637, brake_3_temp: 524, brake_4_temp: 524, tyre_1_surface_temp: 90, tyre_2_surface_temp: 84, tyre_3_surface_temp: 94, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.445107, tyre_2_pressure: 21.303528, tyre_3_pressure: 23.010853, tyre_4_pressure: 22.816654, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 227, throttle: 0.949218, steer: -0.010544002, brake: 0.0, clutch: 0, gear: 5, eng_rpm: 12003, drs: 0, rev_light_percent: 100, brake_1_temp: 633, brake_2_temp: 633, brake_3_temp: 519, brake_4_temp: 518, tyre_1_surface_temp: 90, tyre_2_surface_temp: 84, tyre_3_surface_temp: 93, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.445017, tyre_2_pressure: 21.302675, tyre_3_pressure: 23.011116, tyre_4_pressure: 22.815783, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 229, throttle: 0.9531243, steer: -0.011093318, brake: 0.0, clutch: 100, gear: 6, eng_rpm: 12015, drs: 0, rev_light_percent: 100, brake_1_temp: 629, brake_2_temp: 628, brake_3_temp: 513, brake_4_temp: 513, tyre_1_surface_temp: 90, tyre_2_surface_temp: 84, tyre_3_surface_temp: 93, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.444881, tyre_2_pressure: 21.301823, tyre_3_pressure: 23.01132, tyre_4_pressure: 22.814869, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 231, throttle: 0.9609369, steer: -0.01573205, brake: 0.0, clutch: 100, gear: 6, eng_rpm: 10639, drs: 0, rev_light_percent: 0, brake_1_temp: 624, brake_2_temp: 624, brake_3_temp: 508, brake_4_temp: 508, tyre_1_surface_temp: 90, tyre_2_surface_temp: 84, tyre_3_surface_temp: 93, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.444708, tyre_2_pressure: 21.30097, tyre_3_pressure: 23.011469, tyre_4_pressure: 22.813957, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 234, throttle: 0.97265583, steer: -0.012069881, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 10752, drs: 0, rev_light_percent: 0, brake_1_temp: 620, brake_2_temp: 620, brake_3_temp: 503, brake_4_temp: 503, tyre_1_surface_temp: 90, tyre_2_surface_temp: 84, tyre_3_surface_temp: 92, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.4445, tyre_2_pressure: 21.300144, tyre_3_pressure: 23.011555, tyre_4_pressure: 22.813046, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 236, throttle: 0.9882811, steer: -0.008865476, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 10865, drs: 0, rev_light_percent: 0, brake_1_temp: 616, brake_2_temp: 616, brake_3_temp: 498, brake_4_temp: 497, tyre_1_surface_temp: 89, tyre_2_surface_temp: 84, tyre_3_surface_temp: 92, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.44426, tyre_2_pressure: 21.299335, tyre_3_pressure: 23.011587, tyre_4_pressure: 22.812134, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 239, throttle: 0.9921874, steer: -0.0077058077, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 10976, drs: 0, rev_light_percent: 0, brake_1_temp: 612, brake_2_temp: 611, brake_3_temp: 492, brake_4_temp: 492, tyre_1_surface_temp: 89, tyre_2_surface_temp: 84, tyre_3_surface_temp: 92, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.44399, tyre_2_pressure: 21.298553, tyre_3_pressure: 23.011568, tyre_4_pressure: 22.811222, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 241, throttle: 0.9960937, steer: -0.003799498, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11085, drs: 0, rev_light_percent: 11, brake_1_temp: 607, brake_2_temp: 607, brake_3_temp: 487, brake_4_temp: 487, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 91, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.443678, tyre_2_pressure: 21.29779, tyre_3_pressure: 23.0115, tyre_4_pressure: 22.8103, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 244, throttle: 0.9960937, steer: 0.001083374, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11190, drs: 0, rev_light_percent: 23, brake_1_temp: 603, brake_2_temp: 603, brake_3_temp: 482, brake_4_temp: 482, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 91, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.443344, tyre_2_pressure: 21.297045, tyre_3_pressure: 23.011381, tyre_4_pressure: 22.809341, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 246, throttle: 0.9960937, steer: 0.0011749268, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11294, drs: 0, rev_light_percent: 35, brake_1_temp: 599, brake_2_temp: 599, brake_3_temp: 477, brake_4_temp: 477, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 91, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.442986, tyre_2_pressure: 21.296326, tyre_3_pressure: 23.011219, tyre_4_pressure: 22.808382, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 248, throttle: 0.9960937, steer: 0.0002593994, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11393, drs: 0, rev_light_percent: 45, brake_1_temp: 594, brake_2_temp: 594, brake_3_temp: 472, brake_4_temp: 471, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.442614, tyre_2_pressure: 21.295609, tyre_3_pressure: 23.011017, tyre_4_pressure: 22.807423, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 250, throttle: 0.9960937, steer: -0.0023956895, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11493, drs: 0, rev_light_percent: 56, brake_1_temp: 590, brake_2_temp: 590, brake_3_temp: 466, brake_4_temp: 466, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.442192, tyre_2_pressure: 21.294876, tyre_3_pressure: 23.010765, tyre_4_pressure: 22.806423, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 252, throttle: 0.97265583, steer: -0.0023956895, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11584, drs: 0, rev_light_percent: 67, brake_1_temp: 586, brake_2_temp: 585, brake_3_temp: 461, brake_4_temp: 461, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 89, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.44179, tyre_2_pressure: 21.294203, tyre_3_pressure: 23.010477, tyre_4_pressure: 22.805462, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 254, throttle: 0.62108797, steer: -0.0023956895, brake: 0.0, clutch: 0, gear: 6, eng_rpm: 11646, drs: 0, rev_light_percent: 74, brake_1_temp: 581, brake_2_temp: 581, brake_3_temp: 456, brake_4_temp: 455, tyre_1_surface_temp: 89, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.44134, tyre_2_pressure: 21.2935, tyre_3_pressure: 23.010136, tyre_4_pressure: 22.804464, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 251, throttle: 0.04365605, steer: -0.0013275146, brake: 0.30554664, clutch: 0, gear: 6, eng_rpm: 11463, drs: 0, rev_light_percent: 54, brake_1_temp: 590, brake_2_temp: 590, brake_3_temp: 471, brake_4_temp: 471, tyre_1_surface_temp: 88, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.440884, tyre_2_pressure: 21.29283, tyre_3_pressure: 23.009785, tyre_4_pressure: 22.803505, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 243, throttle: 0.0, steer: 0.00010681152, brake: 0.53124285, clutch: 0, gear: 6, eng_rpm: 11063, drs: 0, rev_light_percent: 11, brake_1_temp: 632, brake_2_temp: 632, brake_3_temp: 537, brake_4_temp: 537, tyre_1_surface_temp: 88, tyre_2_surface_temp: 85, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.440361, tyre_2_pressure: 21.29213, tyre_3_pressure: 23.009386, tyre_4_pressure: 22.802507, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 233, throttle: 0.0, steer: 0.0017852783, brake: 0.6679637, clutch: 0, gear: 6, eng_rpm: 10608, drs: 0, rev_light_percent: 0, brake_1_temp: 681, brake_2_temp: 681, brake_3_temp: 611, brake_4_temp: 611, tyre_1_surface_temp: 88, tyre_2_surface_temp: 85, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.439814, tyre_2_pressure: 21.29142, tyre_3_pressure: 23.009, tyre_4_pressure: 22.80158, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 222, throttle: 0.0, steer: 0.002029419, brake: 0.7578088, clutch: 0, gear: 6, eng_rpm: 10083, drs: 0, rev_light_percent: 0, brake_1_temp: 732, brake_2_temp: 732, brake_3_temp: 686, brake_4_temp: 686, tyre_1_surface_temp: 88, tyre_2_surface_temp: 84, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.439198, tyre_2_pressure: 21.290674, tyre_3_pressure: 23.0086, tyre_4_pressure: 22.800632, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 210, throttle: 0.0, steer: 0.0053254366, brake: 0.8046845, clutch: 0, gear: 6, eng_rpm: 9555, drs: 0, rev_light_percent: 0, brake_1_temp: 776, brake_2_temp: 776, brake_3_temp: 749, brake_4_temp: 749, tyre_1_surface_temp: 87, tyre_2_surface_temp: 84, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.43856, tyre_2_pressure: 21.289913, tyre_3_pressure: 23.008217, tyre_4_pressure: 22.799744, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 199, throttle: 0.0, steer: 0.00843823, brake: 0.82030976, clutch: 0, gear: 6, eng_rpm: 9024, drs: 0, rev_light_percent: 0, brake_1_temp: 815, brake_2_temp: 815, brake_3_temp: 801, brake_4_temp: 800, tyre_1_surface_temp: 87, tyre_2_surface_temp: 84, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.437881, tyre_2_pressure: 21.289131, tyre_3_pressure: 23.007833, tyre_4_pressure: 22.798878, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 189, throttle: 0.0, steer: 0.014023066, brake: 0.82030976, clutch: 0, gear: 5, eng_rpm: 9849, drs: 0, rev_light_percent: 0, brake_1_temp: 847, brake_2_temp: 847, brake_3_temp: 842, brake_4_temp: 842, tyre_1_surface_temp: 87, tyre_2_surface_temp: 84, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.437162, tyre_2_pressure: 21.288322, tyre_3_pressure: 23.00745, tyre_4_pressure: 22.798016, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 177, throttle: 0.0, steer: 0.02113378, brake: 0.82030976, clutch: 0, gear: 5, eng_rpm: 9254, drs: 0, rev_light_percent: 0, brake_1_temp: 874, brake_2_temp: 874, brake_3_temp: 876, brake_4_temp: 876, tyre_1_surface_temp: 87, tyre_2_surface_temp: 84, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.4364, tyre_2_pressure: 21.287472, tyre_3_pressure: 23.007065, tyre_4_pressure: 22.797163, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 167, throttle: 0.0, steer: 0.029800892, brake: 0.82030976, clutch: 0, gear: 5, eng_rpm: 8701, drs: 0, rev_light_percent: 0, brake_1_temp: 895, brake_2_temp: 895, brake_3_temp: 902, brake_4_temp: 902, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.435627, tyre_2_pressure: 21.286623, tyre_3_pressure: 23.006691, tyre_4_pressure: 22.79638, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 157, throttle: 0.0, steer: 0.033920765, brake: 0.82030976, clutch: 0, gear: 4, eng_rpm: 9556, drs: 0, rev_light_percent: 0, brake_1_temp: 915, brake_2_temp: 914, brake_3_temp: 925, brake_4_temp: 924, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.434763, tyre_2_pressure: 21.285671, tyre_3_pressure: 23.00624, tyre_4_pressure: 22.79553, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 147, throttle: 0.0, steer: 0.040695786, brake: 0.8007782, clutch: 0, gear: 4, eng_rpm: 8928, drs: 0, rev_light_percent: 0, brake_1_temp: 930, brake_2_temp: 930, brake_3_temp: 942, brake_4_temp: 942, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.433905, tyre_2_pressure: 21.284723, tyre_3_pressure: 23.00581, tyre_4_pressure: 22.794716, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 138, throttle: 0.0, steer: 0.057297587, brake: 0.785153, clutch: 0, gear: 4, eng_rpm: 8330, drs: 0, rev_light_percent: 0, brake_1_temp: 943, brake_2_temp: 942, brake_3_temp: 956, brake_4_temp: 955, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.433006, tyre_2_pressure: 21.283737, tyre_3_pressure: 23.005377, tyre_4_pressure: 22.7939, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 131, throttle: 0.0, steer: 0.075455904, brake: 0.77734035, clutch: 0, gear: 3, eng_rpm: 9726, drs: 0, rev_light_percent: 0, brake_1_temp: 953, brake_2_temp: 953, brake_3_temp: 968, brake_4_temp: 967, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.432081, tyre_2_pressure: 21.282719, tyre_3_pressure: 23.004946, tyre_4_pressure: 22.793083, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 123, throttle: 0.0, steer: 0.0875715, brake: 0.77343404, clutch: 0, gear: 3, eng_rpm: 9029, drs: 0, rev_light_percent: 0, brake_1_temp: 962, brake_2_temp: 962, brake_3_temp: 977, brake_4_temp: 976, tyre_1_surface_temp: 86, tyre_2_surface_temp: 83, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.431139, tyre_2_pressure: 21.281683, tyre_3_pressure: 23.004513, tyre_4_pressure: 22.792269, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 116, throttle: 0.0, steer: 0.096208096, brake: 0.7656214, clutch: 0, gear: 3, eng_rpm: 8527, drs: 0, rev_light_percent: 0, brake_1_temp: 970, brake_2_temp: 969, brake_3_temp: 985, brake_4_temp: 984, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.43016, tyre_2_pressure: 21.280607, tyre_3_pressure: 23.00408, tyre_4_pressure: 22.791449, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 108, throttle: 0.0, steer: 0.10408175, brake: 0.7617151, clutch: 0, gear: 3, eng_rpm: 7798, drs: 0, rev_light_percent: 0, brake_1_temp: 977, brake_2_temp: 976, brake_3_temp: 992, brake_4_temp: 991, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 89, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.429174, tyre_2_pressure: 21.2795, tyre_3_pressure: 23.003649, tyre_4_pressure: 22.790585, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 102, throttle: 0.0, steer: 0.108934164, brake: 0.7460899, clutch: 0, gear: 2, eng_rpm: 9598, drs: 0, rev_light_percent: 0, brake_1_temp: 982, brake_2_temp: 982, brake_3_temp: 998, brake_4_temp: 997, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 88, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.428165, tyre_2_pressure: 21.278378, tyre_3_pressure: 23.003195, tyre_4_pressure: 22.789732, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 95, throttle: 0.0, steer: 0.11403072, brake: 0.6445258, clutch: 0, gear: 2, eng_rpm: 8788, drs: 0, rev_light_percent: 0, brake_1_temp: 987, brake_2_temp: 986, brake_3_temp: 1002, brake_4_temp: 1001, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 88, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.427134, tyre_2_pressure: 21.277227, tyre_3_pressure: 23.002714, tyre_4_pressure: 22.788868, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 89, throttle: 0.0, steer: 0.117845416, brake: 0.309514, clutch: 0, gear: 2, eng_rpm: 8258, drs: 0, rev_light_percent: 0, brake_1_temp: 989, brake_2_temp: 988, brake_3_temp: 1004, brake_4_temp: 1002, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 88, tyre_4_surface_temp: 83, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.426085, tyre_2_pressure: 21.27606, tyre_3_pressure: 23.002235, tyre_4_pressure: 22.788004, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 86, throttle: 0.055558085, steer: 0.1257801, brake: 0.0, clutch: 0, gear: 2, eng_rpm: 8065, drs: 0, rev_light_percent: 0, brake_1_temp: 987, brake_2_temp: 986, brake_3_temp: 1001, brake_4_temp: 999, tyre_1_surface_temp: 85, tyre_2_surface_temp: 82, tyre_3_surface_temp: 88, tyre_4_surface_temp: 82, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.425009, tyre_2_pressure: 21.274849, tyre_3_pressure: 23.001755, tyre_4_pressure: 22.78714, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 86, throttle: 0.14285499, steer: 0.14180207, brake: 0.0, clutch: 0, gear: 2, eng_rpm: 8068, drs: 0, rev_light_percent: 0, brake_1_temp: 984, brake_2_temp: 983, brake_3_temp: 997, brake_4_temp: 995, tyre_1_surface_temp: 85, tyre_2_surface_temp: 81, tyre_3_surface_temp: 88, tyre_4_surface_temp: 82, tyre_1_inner_temp: 91, tyre_2_inner_temp: 88, tyre_3_inner_temp: 92, tyre_4_inner_temp: 89, engine_temp: 105, tyre_1_pressure: 21.423887, tyre_2_pressure: 21.27362, tyre_3_pressure: 23.00124, tyre_4_pressure: 22.786247, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

